[2025-10-14T14:18:09.048+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-10-14T14:18:09.074+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2025-10-14T14:16:00+00:00 [queued]>
[2025-10-14T14:18:09.081+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2025-10-14T14:16:00+00:00 [queued]>
[2025-10-14T14:18:09.082+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2025-10-14T14:18:09.094+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): download_minio> on 2025-10-14 14:16:00+00:00
[2025-10-14T14:18:09.104+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'download_minio', 'scheduled__2025-10-14T14:16:00+00:00', '--job-id', '1834', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmp43fmfuim']
[2025-10-14T14:18:09.107+0000] {standard_task_runner.py:91} INFO - Job 1834: Subtask download_minio
[2025-10-14T14:18:09.109+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=28077) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-10-14T14:18:09.109+0000] {standard_task_runner.py:64} INFO - Started process 28087 to run task
[2025-10-14T14:18:09.157+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.download_minio scheduled__2025-10-14T14:16:00+00:00 [running]> on host e78fd7c8819f
[2025-10-14T14:18:09.238+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='download_minio' AIRFLOW_CTX_EXECUTION_DATE='2025-10-14T14:16:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-10-14T14:16:00+00:00'
[2025-10-14T14:18:09.239+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-10-14T14:18:09.607+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760097974.json -> /tmp/minio_downloads/1760097974.json
[2025-10-14T14:18:09.615+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760097983.json -> /tmp/minio_downloads/1760097983.json
[2025-10-14T14:18:09.622+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760097992.json -> /tmp/minio_downloads/1760097992.json
[2025-10-14T14:18:09.629+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098000.json -> /tmp/minio_downloads/1760098000.json
[2025-10-14T14:18:09.637+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098010.json -> /tmp/minio_downloads/1760098010.json
